id,filename,tuple1,tuple2,contextId1,contextId2,label
1579,170_Screen Mirroring - Cast to TV,"(unspecified entity,  collect,  personal_info, user action and third party and management)","(unspecified entity,  not collect,  personal_info, third party)",6582,6582,0
1580,170_Screen Mirroring - Cast to TV,"(we,  collect,  address,  no condition)","(we,  not collect,  contact_information,  no condition)",6545,6550,-1
1581,170_Screen Mirroring - Cast to TV,"(we,  collect,  analytics, user action)","(we,  not collect,  personal_info, user action)",6555,6588,-1
1582,170_Screen Mirroring - Cast to TV,"(we,  collect,  contact_information, user action)","(we,  not collect,  contact_information,  no condition)",6544,6550,-1
1583,170_Screen Mirroring - Cast to TV,"(we,  collect,  contact_information, user action)","(we,  not collect,  personal_info, user action)",6544,6588,-1
1584,170_Screen Mirroring - Cast to TV,"(we,  collect,  cookie, consent and region and management)","(we,  not collect,  personal_info, user action)",6569,6588,2
1585,170_Screen Mirroring - Cast to TV,"(we,  collect,  email, user action)","(we,  not collect,  contact_information,  no condition)",6545,6550,-1
1586,170_Screen Mirroring - Cast to TV,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, user action)",6545,6588,-1
1587,170_Screen Mirroring - Cast to TV,"(we,  collect,  internet_activity,  third party)","(we,  not collect,  account,  no condition)",6547,6553,-1
1588,170_Screen Mirroring - Cast to TV,"(we,  collect,  personal_info, user action and management)","(we,  not collect,  personal_info, user action)",6545,6588,-1
1589,170_Screen Mirroring - Cast to TV,"(we,  collect,  personal_name,  no condition)","(we,  not collect,  contact_information,  no condition)",6545,6550,-1
1590,171_The Weather Channel - Radar,"(advertiser,  collect,  advertising_id, user action)","(unspecified entity,  not collect,  device, user action)",6625,6657,-1
1591,171_The Weather Channel - Radar,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  device, user action)",6625,6641,-1
1592,171_The Weather Channel - Radar,"(advertiser,  collect,  analytics, user action)","(unspecified entity,  not collect,  device, user action)",6625,6714,0
1593,171_The Weather Channel - Radar,"(advertiser,  collect,  cookie, consent)","(unspecified entity,  not collect,  cookie, user action)",6650,6666,-1
1594,171_The Weather Channel - Radar,"(advertiser,  collect,  cookie, consent)","(unspecified entity,  not collect,  device, user action)",6625,6666,-1
1595,171_The Weather Channel - Radar,"(advertiser,  collect,  device, user action and third party)","(unspecified entity,  not collect,  cookie, user action)",6650,6673,-1
1596,171_The Weather Channel - Radar,"(advertiser,  collect,  device, user action and third party)","(unspecified entity,  not collect,  device, user action)",6625,6673,-1
1597,171_The Weather Channel - Radar,"(advertiser,  collect,  internet_activity, user action)","(unspecified entity,  not collect,  browsing, no condition)",6641,6671,-1
1598,171_The Weather Channel - Radar,"(advertiser,  collect,  internet_activity, user action)","(unspecified entity,  not collect,  device, user action)",6625,6641,-1
1599,171_The Weather Channel - Radar,"(advertiser,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  contact_information, user action)",6714,6806,-1
1600,171_The Weather Channel - Radar,"(advertiser,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  cookie, user action)",6650,6714,-1
1601,171_The Weather Channel - Radar,"(advertiser,  collect,  personal_info, user action and third party)","(unspecified entity,  not collect,  device, user action)",6625,6714,0
1602,171_The Weather Channel - Radar,"(aws,  collect,  email, third party and retention)","(unspecified entity,  not collect,  personal_info, management)",6649,6796,0
1603,171_The Weather Channel - Radar,"(aws,  collect,  personal_info, third party and retention)","(unspecified entity,  not collect,  personal_info, management)",6649,6796,0
1604,171_The Weather Channel - Radar,"(third_parties,  collect,  browsing, third party)","(unspecified entity,  not collect,  browsing, no condition)",6644,6671,-1
1605,171_The Weather Channel - Radar,"(third_parties,  collect,  device, third party)","(unspecified entity,  not collect,  browsing, no condition)",6644,6671,-1
1606,171_The Weather Channel - Radar,"(third_parties,  collect,  personal_info, user action)","(unspecified entity,  not collect,  browsing, no condition)",6671,6785,-1
1607,171_The Weather Channel - Radar,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  device, user action)",6625,6729,0
1608,171_The Weather Channel - Radar,"(unspecified entity,  collect,  address, specific operation and region)","(third_parties,  not collect,  personal_info, region)",6614,6791,-1
1609,171_The Weather Channel - Radar,"(unspecified entity,  collect,  address, specific operation and region)","(unspecified entity,  not collect,  contact_information, user action)",6614,6806,-1
1610,171_The Weather Channel - Radar,"(unspecified entity,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  device, user action)",6625,6637,-1
1611,171_The Weather Channel - Radar,"(unspecified entity,  collect,  analytics, user action and management)","(unspecified entity,  not collect,  device, user action)",6625,6809,-1
1612,171_The Weather Channel - Radar,"(unspecified entity,  collect,  analytics, user action and management)","(unspecified entity,  not collect,  personal_info, management)",6649,6809,-1
1613,171_The Weather Channel - Radar,"(unspecified entity,  collect,  browsing, user action)","(unspecified entity,  not collect,  browsing, no condition)",6656,6671,-1
1614,171_The Weather Channel - Radar,"(unspecified entity,  collect,  browsing, user action)","(unspecified entity,  not collect,  device, user action)",6625,6656,-1
1615,171_The Weather Channel - Radar,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  contact_information, user action)",6801,6806,-1
1616,171_The Weather Channel - Radar,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  cookie, user action)",6645,6650,-1
1617,171_The Weather Channel - Radar,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  device, user action)",6625,6645,1
1618,171_The Weather Channel - Radar,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  browsing, no condition)",6625,6671,-1
1619,171_The Weather Channel - Radar,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  device, user action)",6625,6625,-1
1620,171_The Weather Channel - Radar,"(unspecified entity,  collect,  email, input)","(unspecified entity,  not collect,  contact_information, user action)",6735,6806,-1
1621,171_The Weather Channel - Radar,"(unspecified entity,  collect,  internet_activity, third party and specific operation)","(advertiser,  not collect,  advertising_id,  specific operation)",6609,6663,-1
1622,171_The Weather Channel - Radar,"(unspecified entity,  collect,  internet_activity, third party and specific operation)","(advertiser,  not collect,  advertising_statistics,  specific operation)",6609,6663,-1
1623,171_The Weather Channel - Radar,"(unspecified entity,  collect,  internet_activity, third party and specific operation)","(advertiser,  not collect,  device, specific operation)",6609,6661,-1
1624,171_The Weather Channel - Radar,"(unspecified entity,  collect,  internet_activity, third party and specific operation)","(unspecified entity,  not collect,  device, user action)",6609,6625,-1
1625,171_The Weather Channel - Radar,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  browsing, no condition)",6601,6671,-1
1626,171_The Weather Channel - Radar,"(we,  collect,  account, user action)","(we,  not collect,  account, user action)",6672,6672,-1
1627,171_The Weather Channel - Radar,"(we,  collect,  account, user action)","(we,  not collect,  device, user action)",6624,6672,-1
1628,171_The Weather Channel - Radar,"(we,  collect,  account, user action)","(we,  not collect,  personal_info, no condition)",6672,6785,-1
1629,171_The Weather Channel - Radar,"(we,  collect,  address, user action and management)","(we,  not collect,  contact_information, management)",6712,6777,-1
1630,171_The Weather Channel - Radar,"(we,  collect,  address, user action and management)","(we,  not collect,  fine_location, user action)",6624,6712,-1
1631,171_The Weather Channel - Radar,"(we,  collect,  address, user action and management)","(we,  not collect,  location, user action)",6624,6712,-1
1632,171_The Weather Channel - Radar,"(we,  collect,  advertising_id, specific operation)","(we,  not collect,  device, user action)",6605,6624,-1
1633,171_The Weather Channel - Radar,"(we,  collect,  advertising_id, specific operation)","(we,  not collect,  personal_info, no condition)",6605,6785,-1
1634,171_The Weather Channel - Radar,"(we,  collect,  advertising_statistics, user action and third party)","(we,  not collect,  device, user action)",6624,6624,-1
1635,171_The Weather Channel - Radar,"(we,  collect,  analytics, third party)","(we,  not collect,  personal_info, no condition)",6641,6785,-1
1636,171_The Weather Channel - Radar,"(we,  collect,  browsing, no condition)","(we,  not collect,  personal_info, no condition)",6644,6785,-1
1637,171_The Weather Channel - Radar,"(we,  collect,  contact_information, user action and management)","(we,  not collect,  contact_information, management)",6777,6796,-1
1638,171_The Weather Channel - Radar,"(we,  collect,  cookie, user action)","(we,  not collect,  device, user action)",6624,6811,-1
1639,171_The Weather Channel - Radar,"(we,  collect,  cookie, user action)","(we,  not collect,  personal_info, no condition)",6785,6811,-1
1640,171_The Weather Channel - Radar,"(we,  collect,  country, consent and region)","(we,  not collect,  fine_location, user action)",6624,6709,-1
1641,171_The Weather Channel - Radar,"(we,  collect,  country, consent and region)","(we,  not collect,  location, user action)",6624,6709,-1
1642,171_The Weather Channel - Radar,"(we,  collect,  device, user action)","(we,  not collect,  device, user action)",6624,6624,-1
1643,171_The Weather Channel - Radar,"(we,  collect,  device, user action)","(we,  not collect,  personal_info, no condition)",6624,6785,-1
1644,171_The Weather Channel - Radar,"(we,  collect,  email, user action)","(we,  not collect,  personal_info, no condition)",6712,6785,-1
1645,171_The Weather Channel - Radar,"(we,  collect,  fine_location, user action)","(we,  not collect,  fine_location, user action)",6624,6624,-1
1646,171_The Weather Channel - Radar,"(we,  collect,  fine_location, user action)","(we,  not collect,  personal_info, no condition)",6624,6785,-1
1647,171_The Weather Channel - Radar,"(we,  collect,  internet_activity, no condition)","(we,  not collect,  personal_info, no condition)",6624,6785,-1
1648,171_The Weather Channel - Radar,"(we,  collect,  location, user action)","(we,  not collect,  location, user action)",6624,6641,-1
1649,171_The Weather Channel - Radar,"(we,  collect,  location, user action)","(we,  not collect,  personal_info, no condition)",6641,6785,-1
1650,171_The Weather Channel - Radar,"(we,  collect,  log, management)","(we,  not collect,  personal_info, no condition)",6703,6785,-1
1651,171_The Weather Channel - Radar,"(we,  collect,  personal_info, user action)","(we,  not collect,  personal_info, no condition)",6641,6785,-1
1652,172_OpenSnow_ Snow Forecast,"(isp,  collect,  device,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6825,6841,-1
1653,172_OpenSnow_ Snow Forecast,"(isp,  collect,  internet_activity,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6825,6841,-1
1654,172_OpenSnow_ Snow Forecast,"(social_media,  collect,  device,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6825,6841,-1
1655,172_OpenSnow_ Snow Forecast,"(social_media,  collect,  internet_activity,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6825,6841,-1
1656,172_OpenSnow_ Snow Forecast,"(third_parties,  collect,  address,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",6841,6854,-1
